time,open,high,low,close,tick_volume,spread,real_volume
2024-07-22 12:45:00,202.598,202.641,202.515,202.607,2010,12,0
2024-07-22 13:00:00,202.606,202.616,202.385,202.4,2259,12,0
2024-07-22 13:15:00,202.4,202.581,202.399,202.55,1447,12,0
2024-07-22 13:30:00,202.55,202.95,202.499,202.871,2305,12,0
2024-07-22 13:45:00,202.872,203.077,202.863,202.91,2202,12,0
2024-07-22 14:00:00,202.912,202.983,202.773,202.797,2237,12,0
2024-07-22 14:15:00,202.797,202.797,202.692,202.79,1524,12,0
2024-07-22 14:30:00,202.789,202.871,202.613,202.632,1925,12,0
2024-07-22 14:45:00,202.632,202.799,202.583,202.726,2194,12,0
2024-07-22 15:00:00,202.728,202.837,202.705,202.836,2700,12,0
2024-07-22 15:15:00,202.837,202.865,202.725,202.793,2923,12,0
2024-07-22 15:30:00,202.794,203.015,202.785,202.84,3193,12,0
2024-07-22 15:45:00,202.84,202.856,202.477,202.514,3081,12,0
2024-07-22 16:00:00,202.516,202.58,202.41,202.493,2912,12,0
2024-07-22 16:15:00,202.493,202.638,202.49,202.579,2320,12,0
2024-07-22 16:30:00,202.579,202.673,202.539,202.615,2699,12,0
2024-07-22 16:45:00,202.616,202.689,202.534,202.626,2310,12,0
2024-07-22 17:00:00,202.623,202.629,202.44,202.497,2791,12,0
2024-07-22 17:15:00,202.499,202.629,202.413,202.587,2370,12,0
2024-07-22 17:30:00,202.589,202.657,202.521,202.553,2588,12,0
2024-07-22 17:45:00,202.553,202.665,202.504,202.566,2829,12,0
2024-07-22 18:00:00,202.566,202.746,202.566,202.742,1976,12,0
2024-07-22 18:15:00,202.742,202.847,202.732,202.778,1986,12,0
2024-07-22 18:30:00,202.776,202.864,202.742,202.775,2223,12,0
2024-07-22 18:45:00,202.775,202.842,202.764,202.766,2954,12,0
2024-07-22 19:00:00,202.767,202.82,202.739,202.79,2304,12,0
2024-07-22 19:15:00,202.793,202.86,202.789,202.82,2225,12,0
2024-07-22 19:30:00,202.818,202.844,202.78,202.834,1819,12,0
2024-07-22 19:45:00,202.834,202.925,202.816,202.902,1441,12,0
2024-07-22 20:00:00,202.904,203.017,202.888,203.017,1542,12,0
2024-07-22 20:15:00,203.017,203.071,202.967,202.967,1191,12,0
2024-07-22 20:30:00,202.966,203.016,202.937,203.016,975,12,0
2024-07-22 20:45:00,203.013,203.112,203.013,203.048,1413,12,0
2024-07-22 21:00:00,203.049,203.091,203.018,203.036,1858,12,0
2024-07-22 21:15:00,203.036,203.043,202.967,202.967,1001,12,0
2024-07-22 21:30:00,202.967,203.006,202.962,203.003,850,12,0
2024-07-22 21:45:00,203.003,203.032,202.959,203.001,1341,12,0
2024-07-22 22:00:00,203.0,203.036,202.977,202.989,1962,12,0
2024-07-22 22:15:00,202.989,203.028,202.986,203.022,1338,12,0
2024-07-22 22:30:00,203.022,203.078,203.001,203.065,780,12,0
2024-07-22 22:45:00,203.063,203.102,203.055,203.086,1290,12,0
2024-07-22 23:00:00,203.086,203.121,203.057,203.096,323,12,0
2024-07-22 23:15:00,203.096,203.113,203.065,203.087,264,12,0
2024-07-22 23:30:00,203.086,203.119,203.082,203.098,334,12,0
2024-07-22 23:45:00,203.097,203.133,203.034,203.047,468,12,0
2024-07-23 00:00:00,202.985,203.039,202.801,202.901,293,65,0
2024-07-23 00:15:00,202.901,202.948,202.873,202.917,163,73,0
2024-07-23 00:30:00,202.917,202.95,202.862,202.932,1174,53,0
2024-07-23 00:45:00,202.932,202.976,202.92,202.926,886,12,0
2024-07-23 01:00:00,202.925,203.059,202.925,203.009,573,22,0
2024-07-23 01:15:00,203.009,203.1,203.008,203.082,674,12,0
2024-07-23 01:30:00,203.082,203.15,203.082,203.123,305,12,0
2024-07-23 01:45:00,203.123,203.123,203.052,203.093,243,12,0
2024-07-23 02:00:00,203.093,203.148,203.068,203.121,653,12,0
2024-07-23 02:15:00,203.12,203.122,203.06,203.074,305,12,0
2024-07-23 02:30:00,203.074,203.154,203.055,203.096,903,12,0
2024-07-23 02:45:00,203.096,203.112,202.871,202.883,1719,12,0
2024-07-23 03:00:00,202.884,202.916,202.637,202.771,3542,12,0
2024-07-23 03:15:00,202.771,202.818,202.68,202.786,2733,12,0
2024-07-23 03:30:00,202.787,202.792,202.636,202.636,1945,12,0
2024-07-23 03:45:00,202.638,202.701,202.471,202.525,3112,12,0
2024-07-23 04:00:00,202.525,202.663,202.446,202.649,3006,12,0
2024-07-23 04:15:00,202.647,202.839,202.627,202.786,2642,12,0
2024-07-23 04:30:00,202.785,202.791,202.635,202.694,2133,12,0
2024-07-23 04:45:00,202.694,202.719,202.523,202.618,2002,12,0
2024-07-23 05:00:00,202.618,202.661,202.531,202.596,1851,12,0
2024-07-23 05:15:00,202.599,202.638,202.485,202.568,1726,12,0
2024-07-23 05:30:00,202.568,202.587,202.378,202.464,2369,12,0
2024-07-23 05:45:00,202.463,202.515,202.406,202.489,2389,12,0
2024-07-23 06:00:00,202.487,202.548,202.433,202.459,1501,12,0
2024-07-23 06:15:00,202.46,202.489,202.198,202.281,1970,12,0
2024-07-23 06:30:00,202.284,202.31,202.151,202.232,2152,12,0
2024-07-23 06:45:00,202.232,202.246,201.957,202.072,2283,12,0
2024-07-23 07:00:00,202.073,202.175,202.056,202.14,1977,12,0
2024-07-23 07:15:00,202.14,202.207,202.066,202.068,1717,12,0
2024-07-23 07:30:00,202.078,202.165,201.983,201.988,1391,12,0
2024-07-23 07:45:00,201.988,202.117,201.985,202.068,1591,12,0
2024-07-23 08:00:00,202.068,202.22,202.0,202.177,1607,12,0
2024-07-23 08:15:00,202.177,202.213,202.123,202.201,1268,12,0
2024-07-23 08:30:00,202.202,202.212,202.05,202.148,1459,12,0
2024-07-23 08:45:00,202.148,202.182,202.03,202.057,1491,12,0
2024-07-23 09:00:00,202.058,202.247,201.931,202.21,2546,12,0
2024-07-23 09:15:00,202.21,202.291,202.14,202.231,2188,12,0
2024-07-23 09:30:00,202.231,202.243,201.981,202.16,2578,12,0
2024-07-23 09:45:00,202.161,202.288,202.153,202.272,2704,12,0
2024-07-23 10:00:00,202.273,202.373,202.245,202.308,2682,12,0
2024-07-23 10:15:00,202.307,202.32,202.057,202.088,3268,12,0
2024-07-23 10:30:00,202.088,202.101,201.792,201.877,3671,12,0
2024-07-23 10:45:00,201.877,201.893,201.426,201.545,3899,12,0
2024-07-23 11:00:00,201.545,201.624,201.468,201.539,3401,12,0
2024-07-23 11:15:00,201.539,201.539,201.323,201.483,3675,12,0
2024-07-23 11:30:00,201.48,201.584,201.39,201.56,2883,12,0
2024-07-23 11:45:00,201.56,201.624,201.417,201.616,2262,12,0
2024-07-23 12:00:00,201.616,201.694,201.443,201.52,2657,12,0
2024-07-23 12:15:00,201.52,201.563,201.429,201.455,2395,12,0
2024-07-23 12:30:00,201.457,201.526,201.268,201.379,2263,12,0
2024-07-23 12:45:00,201.38,201.446,201.294,201.342,2209,12,0
2024-07-23 13:00:00,201.346,201.439,201.265,201.369,2141,12,0
2024-07-23 13:15:00,201.367,201.382,201.201,201.238,2898,12,0
2024-07-23 13:30:00,201.238,201.255,201.161,201.198,2237,12,0
2024-07-23 13:45:00,201.2,201.356,201.14,201.334,2795,12,0
2024-07-23 14:00:00,201.334,201.525,201.315,201.482,1945,12,0
2024-07-23 14:15:00,201.482,201.563,201.435,201.504,2108,12,0
2024-07-23 14:30:00,201.504,201.548,201.418,201.449,2419,12,0
2024-07-23 14:45:00,201.451,201.64,201.416,201.624,2177,12,0
2024-07-23 15:00:00,201.622,201.835,201.622,201.775,2636,12,0
2024-07-23 15:15:00,201.775,201.829,201.711,201.792,2510,12,0
2024-07-23 15:30:00,201.792,201.802,201.441,201.526,2840,12,0
2024-07-23 15:45:00,201.527,201.533,201.289,201.364,3071,12,0
2024-07-23 16:00:00,201.364,201.525,201.337,201.509,3165,12,0
2024-07-23 16:15:00,201.511,201.688,201.487,201.584,2785,12,0
2024-07-23 16:30:00,201.584,201.65,201.546,201.556,2739,12,0
2024-07-23 16:45:00,201.557,201.583,201.448,201.533,2407,12,0
2024-07-23 17:00:00,201.532,201.583,201.447,201.49,2764,12,0
2024-07-23 17:15:00,201.491,201.662,201.491,201.587,2853,12,0
2024-07-23 17:30:00,201.588,201.627,201.521,201.529,2732,12,0
2024-07-23 17:45:00,201.527,201.539,201.32,201.331,2822,12,0
2024-07-23 18:00:00,201.331,201.539,201.331,201.472,2169,12,0
2024-07-23 18:15:00,201.472,201.525,201.422,201.441,1553,12,0
2024-07-23 18:30:00,201.441,201.476,201.408,201.423,1472,12,0
2024-07-23 18:45:00,201.423,201.491,201.406,201.483,1546,12,0
2024-07-23 19:00:00,201.483,201.505,201.417,201.465,1156,12,0
2024-07-23 19:15:00,201.465,201.521,201.36,201.366,1542,12,0
2024-07-23 19:30:00,201.366,201.366,201.033,201.112,1818,12,0
2024-07-23 19:45:00,201.112,201.198,201.083,201.113,1689,12,0
2024-07-23 20:00:00,201.113,201.147,200.962,201.05,2368,12,0
2024-07-23 20:15:00,201.05,201.081,200.843,200.85,2093,12,0
2024-07-23 20:30:00,200.849,200.932,200.781,200.809,1873,12,0
2024-07-23 20:45:00,200.81,200.964,200.802,200.944,1528,12,0
2024-07-23 21:00:00,200.943,201.0,200.934,200.952,1387,12,0
2024-07-23 21:15:00,200.952,200.986,200.928,200.964,1071,12,0
2024-07-23 21:30:00,200.964,201.01,200.914,200.944,756,12,0
2024-07-23 21:45:00,200.946,200.962,200.807,200.815,922,12,0
2024-07-23 22:00:00,200.816,200.819,200.761,200.767,1222,12,0
2024-07-23 22:15:00,200.766,200.801,200.739,200.786,835,12,0
2024-07-23 22:30:00,200.786,200.859,200.752,200.859,1326,12,0
2024-07-23 22:45:00,200.858,200.86,200.797,200.822,912,12,0
2024-07-23 23:00:00,200.821,200.855,200.807,200.838,790,12,0
2024-07-23 23:15:00,200.838,200.876,200.822,200.831,415,12,0
2024-07-23 23:30:00,200.831,200.855,200.781,200.808,367,12,0
2024-07-23 23:45:00,200.806,200.871,200.747,200.749,630,12,0
2024-07-24 00:00:00,200.747,200.756,200.647,200.711,151,116,0
2024-07-24 00:15:00,200.711,200.808,200.701,200.808,177,36,0
2024-07-24 00:30:00,200.808,200.812,200.781,200.802,142,47,0
2024-07-24 00:45:00,200.802,200.815,200.796,200.803,288,46,0
2024-07-24 01:00:00,200.825,200.849,200.762,200.769,725,18,0
2024-07-24 01:15:00,200.769,200.827,200.757,200.82,579,16,0
2024-07-24 01:30:00,200.82,200.822,200.789,200.821,344,15,0
2024-07-24 01:45:00,200.819,200.852,200.813,200.832,558,12,0
2024-07-24 02:00:00,200.83,200.953,200.818,200.936,891,12,0
2024-07-24 02:15:00,200.934,200.948,200.909,200.921,838,12,0
2024-07-24 02:30:00,200.921,201.027,200.907,201.022,757,12,0
2024-07-24 02:45:00,201.021,201.036,200.857,200.939,1700,12,0
2024-07-24 03:00:00,200.939,201.148,200.939,201.095,2742,12,0
2024-07-24 03:15:00,201.097,201.113,200.99,201.048,2440,12,0
2024-07-24 03:30:00,201.046,201.167,201.031,201.167,1804,12,0
2024-07-24 03:45:00,201.165,201.176,200.94,200.963,2400,12,0
2024-07-24 04:00:00,200.964,201.023,200.246,200.444,3201,12,0
2024-07-24 04:15:00,200.445,200.564,200.273,200.428,4051,12,0
2024-07-24 04:30:00,200.428,200.524,200.201,200.251,3199,12,0
2024-07-24 04:45:00,200.254,200.3,200.128,200.198,3159,12,0
2024-07-24 05:00:00,200.197,200.351,200.166,200.287,2235,12,0
2024-07-24 05:15:00,200.286,200.382,200.188,200.341,2026,12,0
2024-07-24 05:30:00,200.341,200.413,200.337,200.356,1230,12,0
2024-07-24 05:45:00,200.357,200.449,200.108,200.111,1732,12,0
2024-07-24 06:00:00,200.111,200.158,199.893,200.017,2637,12,0
2024-07-24 06:15:00,200.017,200.065,199.837,199.957,2318,12,0
2024-07-24 06:30:00,199.957,200.0,199.862,199.995,2387,12,0
2024-07-24 06:45:00,199.995,200.013,199.843,199.844,1863,12,0
2024-07-24 07:00:00,199.844,199.861,199.485,199.5,3289,12,0
2024-07-24 07:15:00,199.501,199.661,199.434,199.557,2514,12,0
2024-07-24 07:30:00,199.554,199.561,199.261,199.266,2760,12,0
2024-07-24 07:45:00,199.266,199.376,199.157,199.242,2491,12,0
2024-07-24 08:00:00,199.242,199.323,198.967,199.189,2446,12,0
2024-07-24 08:15:00,199.189,199.499,199.171,199.453,2088,12,0
2024-07-24 08:30:00,199.453,199.576,199.362,199.404,1983,12,0
2024-07-24 08:45:00,199.404,199.518,199.323,199.397,1610,12,0
2024-07-24 09:00:00,199.393,199.409,199.063,199.132,3013,12,0
2024-07-24 09:15:00,199.131,199.316,199.025,199.187,2608,12,0
2024-07-24 09:30:00,199.182,199.296,199.033,199.116,3324,12,0
2024-07-24 09:45:00,199.116,199.233,198.982,199.203,3056,12,0
2024-07-24 10:00:00,199.201,199.544,199.066,199.493,3880,12,0
2024-07-24 10:15:00,199.493,199.78,199.486,199.567,3214,12,0
2024-07-24 10:30:00,199.553,199.553,199.284,199.39,2886,12,0
2024-07-24 10:45:00,199.39,199.46,199.143,199.214,2134,12,0
2024-07-24 11:00:00,199.214,199.388,199.111,199.35,2383,12,0
2024-07-24 11:15:00,199.348,199.388,199.143,199.283,2200,12,0
2024-07-24 11:30:00,199.283,199.78,199.283,199.732,2296,12,0
2024-07-24 11:45:00,199.727,199.807,199.654,199.714,2420,12,0
2024-07-24 12:00:00,199.714,199.816,199.622,199.638,1857,12,0
2024-07-24 12:15:00,199.637,199.673,199.442,199.546,1953,12,0
2024-07-24 12:30:00,199.545,199.65,198.939,199.387,3000,12,0
2024-07-24 12:45:00,199.384,199.819,199.356,199.802,2392,12,0
2024-07-24 13:00:00,199.801,199.817,199.634,199.761,1780,12,0
2024-07-24 13:15:00,199.761,199.786,199.577,199.589,1816,12,0
2024-07-24 13:30:00,199.589,199.61,199.449,199.475,1587,12,0
2024-07-24 13:45:00,199.475,199.539,199.4,199.494,1511,12,0
2024-07-24 14:00:00,199.488,199.492,199.283,199.301,1555,12,0
2024-07-24 14:15:00,199.3,199.398,199.272,199.358,1286,12,0
2024-07-24 14:30:00,199.358,199.377,199.069,199.069,1756,12,0
2024-07-24 14:45:00,199.067,199.23,198.961,199.185,2607,12,0
2024-07-24 15:00:00,199.185,199.244,199.063,199.065,3656,12,0
2024-07-24 15:15:00,199.065,199.087,198.823,198.854,3546,12,0
2024-07-24 15:30:00,198.852,198.996,198.745,198.882,2981,12,0
2024-07-24 15:45:00,198.881,198.939,198.765,198.844,3115,12,0
2024-07-24 16:00:00,198.844,198.986,198.811,198.944,3168,12,0
2024-07-24 16:15:00,198.946,198.986,198.818,198.871,2777,12,0
2024-07-24 16:30:00,198.872,198.923,198.49,198.705,3824,12,0
2024-07-24 16:45:00,198.705,198.833,198.241,198.296,4438,12,0
2024-07-24 17:00:00,198.293,198.525,198.014,198.51,4742,12,0
2024-07-24 17:15:00,198.508,198.549,198.301,198.338,4157,12,0
2024-07-24 17:30:00,198.34,198.522,198.142,198.194,4067,12,0
2024-07-24 17:45:00,198.192,198.206,197.771,197.995,4541,12,0
2024-07-24 18:00:00,197.991,198.31,197.991,198.266,3372,12,0
2024-07-24 18:15:00,198.265,198.293,198.062,198.139,2890,12,0
2024-07-24 18:30:00,198.14,198.388,198.134,198.34,3053,12,0
2024-07-24 18:45:00,198.34,198.362,198.204,198.207,2445,12,0
2024-07-24 19:00:00,198.207,198.354,198.187,198.28,2385,12,0
2024-07-24 19:15:00,198.281,198.434,198.208,198.415,1722,12,0
2024-07-24 19:30:00,198.415,198.475,198.341,198.381,1615,12,0
2024-07-24 19:45:00,198.381,198.474,198.353,198.373,1804,12,0
2024-07-24 20:00:00,198.373,198.643,198.35,198.586,2468,12,0
2024-07-24 20:15:00,198.586,198.676,198.575,198.629,1685,12,0
2024-07-24 20:30:00,198.629,198.707,198.558,198.689,2052,12,0
2024-07-24 20:45:00,198.688,198.763,198.664,198.708,1531,12,0
2024-07-24 21:00:00,198.708,198.731,198.591,198.678,2792,12,0
2024-07-24 21:15:00,198.677,198.731,198.647,198.666,1980,12,0
2024-07-24 21:30:00,198.666,198.737,198.636,198.703,1620,12,0
2024-07-24 21:45:00,198.703,198.799,198.691,198.726,1737,12,0
2024-07-24 22:00:00,198.725,198.811,198.647,198.706,1831,12,0
2024-07-24 22:15:00,198.706,198.728,198.664,198.669,1540,12,0
2024-07-24 22:30:00,198.67,198.732,198.646,198.668,1482,12,0
2024-07-24 22:45:00,198.668,198.729,198.639,198.725,1731,12,0
2024-07-24 23:00:00,198.723,198.724,198.663,198.705,628,12,0
2024-07-24 23:15:00,198.705,198.736,198.674,198.71,515,12,0
2024-07-24 23:30:00,198.711,198.745,198.693,198.706,481,12,0
2024-07-24 23:45:00,198.706,198.727,198.562,198.565,519,13,0
2024-07-25 00:00:00,198.502,198.581,198.499,198.539,137,134,0
2024-07-25 00:15:00,198.538,198.553,198.478,198.48,250,74,0
2024-07-25 00:30:00,198.478,198.571,198.072,198.159,1471,20,0
2024-07-25 00:45:00,198.283,198.364,198.227,198.327,296,96,0
2024-07-25 01:00:00,198.401,198.458,198.183,198.4,699,12,0
2024-07-25 01:15:00,198.4,198.486,198.371,198.391,1554,12,0
2024-07-25 01:30:00,198.391,198.401,198.307,198.335,1420,12,0
2024-07-25 01:45:00,198.335,198.336,198.147,198.171,1237,12,0
2024-07-25 02:00:00,198.166,198.381,198.158,198.352,1389,12,0
2024-07-25 02:15:00,198.352,198.39,198.213,198.337,1755,12,0
2024-07-25 02:30:00,198.336,198.484,198.288,198.466,1787,12,0
2024-07-25 02:45:00,198.466,198.565,198.318,198.513,2730,12,0
2024-07-25 03:00:00,198.513,198.571,198.236,198.319,2471,12,0
2024-07-25 03:15:00,198.282,198.341,197.935,197.962,2545,12,0
2024-07-25 03:30:00,197.962,197.966,197.124,197.373,5196,12,0
2024-07-25 03:45:00,197.376,197.811,197.121,197.615,4265,12,0
2024-07-25 04:00:00,197.615,197.745,197.441,197.531,2685,12,0
2024-07-25 04:15:00,197.532,197.559,197.11,197.168,3197,12,0
2024-07-25 04:30:00,197.165,197.223,196.852,196.913,3728,12,0
2024-07-25 04:45:00,196.914,197.195,196.88,197.02,3057,12,0
2024-07-25 05:00:00,197.021,197.034,196.794,196.815,2132,12,0
2024-07-25 05:15:00,196.815,197.05,196.767,197.023,1839,12,0
2024-07-25 05:30:00,197.022,197.143,196.837,196.863,2050,12,0
2024-07-25 05:45:00,196.857,196.927,196.563,196.734,2342,12,0
2024-07-25 06:00:00,196.734,196.734,196.366,196.383,2854,12,0
2024-07-25 06:15:00,196.383,196.455,196.254,196.344,2448,12,0
2024-07-25 06:30:00,196.344,196.497,196.332,196.453,2044,12,0
2024-07-25 06:45:00,196.458,196.593,196.354,196.376,1889,12,0
2024-07-25 07:00:00,196.376,196.564,196.375,196.451,2037,12,0
2024-07-25 07:15:00,196.453,196.524,196.406,196.518,1684,12,0
2024-07-25 07:30:00,196.518,196.607,196.427,196.545,2045,12,0
2024-07-25 07:45:00,196.545,196.731,196.517,196.707,1327,12,0
2024-07-25 08:00:00,196.708,197.001,196.666,196.902,1883,12,0
2024-07-25 08:15:00,196.905,197.151,196.876,196.991,1615,12,0
2024-07-25 08:30:00,196.995,197.054,196.801,196.801,2420,12,0
2024-07-25 08:45:00,196.801,197.001,196.73,196.959,2234,12,0
2024-07-25 09:00:00,196.951,196.951,196.66,196.828,3331,12,0
2024-07-25 09:15:00,196.828,197.016,196.824,196.97,2992,12,0
2024-07-25 09:30:00,196.973,196.973,196.541,196.729,3287,12,0
2024-07-25 09:45:00,196.73,196.953,196.56,196.935,2714,12,0
2024-07-25 10:00:00,196.935,197.057,196.551,196.62,3556,12,0
2024-07-25 10:15:00,196.619,196.638,196.053,196.262,4265,12,0
2024-07-25 10:30:00,196.259,196.343,195.957,195.957,3753,12,0
2024-07-25 10:45:00,195.956,196.25,195.936,196.226,3505,12,0
2024-07-25 11:00:00,196.226,196.46,196.165,196.302,3916,12,0
2024-07-25 11:15:00,196.304,196.418,195.965,196.392,3937,12,0
2024-07-25 11:30:00,196.391,196.597,196.287,196.588,3289,12,0
2024-07-25 11:45:00,196.589,196.828,196.385,196.772,3163,12,0
2024-07-25 12:00:00,196.77,196.803,196.578,196.617,2891,12,0
2024-07-25 12:15:00,196.617,196.635,196.406,196.437,2734,12,0
2024-07-25 12:30:00,196.439,196.475,196.271,196.273,2278,12,0
2024-07-25 12:45:00,196.272,196.401,196.186,196.245,2064,12,0
2024-07-25 13:00:00,196.244,196.309,196.137,196.19,2417,12,0
2024-07-25 13:15:00,196.196,196.306,196.077,196.284,2145,12,0
2024-07-25 13:30:00,196.281,196.304,195.973,196.128,2004,12,0
2024-07-25 13:45:00,196.128,196.128,195.856,195.966,2322,12,0
2024-07-25 14:00:00,195.966,196.409,195.918,196.332,2370,12,0
2024-07-25 14:15:00,196.333,196.421,196.221,196.25,1826,12,0
2024-07-25 14:30:00,196.253,196.4,196.14,196.384,2088,12,0
2024-07-25 14:45:00,196.384,196.589,196.36,196.581,2059,12,0
2024-07-25 15:00:00,196.582,196.592,196.367,196.511,2999,12,0
2024-07-25 15:15:00,196.511,196.846,196.466,196.772,3184,12,0
2024-07-25 15:30:00,196.773,197.693,196.397,196.927,5695,12,0
2024-07-25 15:45:00,196.931,197.911,196.927,197.649,4725,12,0
2024-07-25 16:00:00,197.648,198.364,197.518,198.099,5291,12,0
2024-07-25 16:15:00,198.098,198.47,198.062,198.153,4217,12,0
2024-07-25 16:30:00,198.153,198.272,197.746,197.984,4745,12,0
2024-07-25 16:45:00,197.979,198.191,197.711,197.839,4319,12,0
2024-07-25 17:00:00,197.839,197.904,197.251,197.3,4613,12,0
2024-07-25 17:15:00,197.3,197.895,197.3,197.849,3895,12,0
2024-07-25 17:30:00,197.848,198.103,197.762,197.929,3934,12,0
2024-07-25 17:45:00,197.926,198.029,197.721,197.836,3347,12,0
2024-07-25 18:00:00,197.837,198.174,197.815,198.094,3115,12,0
2024-07-25 18:15:00,198.094,198.334,198.068,198.124,2535,12,0
2024-07-25 18:30:00,198.124,198.246,198.031,198.178,3598,12,0
2024-07-25 18:45:00,198.178,198.498,198.096,198.337,3124,12,0
2024-07-25 19:00:00,198.338,198.465,198.297,198.455,3634,12,0
2024-07-25 19:15:00,198.452,198.744,198.426,198.622,3130,12,0
2024-07-25 19:30:00,198.62,198.801,198.557,198.646,2784,12,0
2024-07-25 19:45:00,198.644,198.645,198.424,198.427,2070,12,0
2024-07-25 20:00:00,198.43,198.458,198.169,198.283,3231,12,0
2024-07-25 20:15:00,198.283,198.287,198.082,198.162,2820,12,0
2024-07-25 20:30:00,198.16,198.241,198.005,198.204,2704,12,0
2024-07-25 20:45:00,198.204,198.251,198.053,198.242,2295,12,0
2024-07-25 21:00:00,198.241,198.267,197.933,197.956,2394,12,0
2024-07-25 21:15:00,197.956,198.058,197.937,197.969,2748,12,0
2024-07-25 21:30:00,197.969,198.04,197.877,197.91,1738,12,0
2024-07-25 21:45:00,197.91,197.913,197.746,197.746,1956,12,0
2024-07-25 22:00:00,197.746,197.818,197.721,197.753,2835,12,0
2024-07-25 22:15:00,197.753,197.982,197.703,197.946,1859,12,0
2024-07-25 22:30:00,197.946,197.96,197.788,197.791,2085,12,0
2024-07-25 22:45:00,197.79,197.816,197.681,197.816,1773,12,0
2024-07-25 23:00:00,197.814,197.816,197.658,197.74,717,12,0
2024-07-25 23:15:00,197.74,197.746,197.662,197.737,587,12,0
2024-07-25 23:30:00,197.737,197.828,197.715,197.815,573,12,0
2024-07-25 23:45:00,197.814,197.958,197.681,197.825,870,12,0
2024-07-26 00:00:00,197.825,197.887,197.736,197.791,149,53,0
2024-07-26 00:15:00,197.793,197.822,197.778,197.809,253,40,0
2024-07-26 00:30:00,197.809,197.825,197.796,197.802,502,45,0
2024-07-26 00:45:00,197.798,197.848,197.765,197.789,744,46,0
2024-07-26 01:00:00,197.793,197.919,197.775,197.835,561,14,0
