time,open,high,low,close,tick_volume,spread,real_volume
2024-07-23 05:00:00,1.2929599999999999,1.2931,1.29256,1.2925900000000001,448,10,0
2024-07-23 05:15:00,1.2925900000000001,1.29278,1.29242,1.2926,379,10,0
2024-07-23 05:30:00,1.2926,1.29304,1.2926,1.29292,458,10,0
2024-07-23 05:45:00,1.29292,1.2929599999999999,1.29266,1.29274,554,10,0
2024-07-23 06:00:00,1.29273,1.29291,1.29272,1.29283,261,10,0
2024-07-23 06:15:00,1.29283,1.29322,1.29265,1.2931,321,10,0
2024-07-23 06:30:00,1.2931,1.29321,1.29288,1.29288,457,10,0
2024-07-23 06:45:00,1.2929,1.2931300000000001,1.29279,1.29301,513,10,0
2024-07-23 07:00:00,1.29302,1.29317,1.29299,1.2931,591,10,0
2024-07-23 07:15:00,1.2931,1.2931,1.29292,1.2929599999999999,263,10,0
2024-07-23 07:30:00,1.29295,1.2931300000000001,1.2928,1.29304,295,10,0
2024-07-23 07:45:00,1.29304,1.29306,1.2927,1.29275,289,10,0
2024-07-23 08:00:00,1.29275,1.29283,1.2925,1.29253,489,10,0
2024-07-23 08:15:00,1.29253,1.29273,1.29251,1.2927,310,10,0
2024-07-23 08:30:00,1.29271,1.29275,1.29248,1.29248,512,10,0
2024-07-23 08:45:00,1.2925,1.29263,1.29244,1.2926199999999999,450,10,0
2024-07-23 09:00:00,1.29261,1.29266,1.2919,1.29192,924,10,0
2024-07-23 09:15:00,1.29193,1.29222,1.2917100000000001,1.2919399999999999,1209,10,0
2024-07-23 09:30:00,1.29193,1.29193,1.29121,1.29182,976,10,0
2024-07-23 09:45:00,1.29182,1.29187,1.29142,1.29175,855,10,0
2024-07-23 10:00:00,1.2917399999999999,1.29256,1.2917399999999999,1.29236,1276,10,0
2024-07-23 10:15:00,1.2923499999999999,1.29236,1.2913999999999999,1.29142,1202,10,0
2024-07-23 10:30:00,1.29142,1.29157,1.29109,1.29129,1100,10,0
2024-07-23 10:45:00,1.2913000000000001,1.2919,1.2913000000000001,1.29158,1097,10,0
2024-07-23 11:00:00,1.29158,1.29188,1.29087,1.29112,1419,10,0
2024-07-23 11:15:00,1.29111,1.29209,1.291,1.29196,1500,10,0
2024-07-23 11:30:00,1.29193,1.29282,1.29193,1.2926199999999999,915,10,0
2024-07-23 11:45:00,1.2926199999999999,1.29263,1.2921,1.2923,993,10,0
2024-07-23 12:00:00,1.2923,1.29251,1.29181,1.2919100000000001,1106,10,0
2024-07-23 12:15:00,1.2919100000000001,1.29215,1.29163,1.29175,864,10,0
2024-07-23 12:30:00,1.29178,1.29206,1.29125,1.29151,958,10,0
2024-07-23 12:45:00,1.29153,1.29169,1.29099,1.2911000000000001,897,10,0
2024-07-23 13:00:00,1.2911000000000001,1.29115,1.2901099999999999,1.2901500000000001,1079,10,0
2024-07-23 13:15:00,1.29014,1.29014,1.28885,1.2888600000000001,1252,10,0
2024-07-23 13:30:00,1.28887,1.28935,1.28872,1.28912,1448,10,0
2024-07-23 13:45:00,1.28912,1.29027,1.28892,1.2902,1487,10,0
2024-07-23 14:00:00,1.29021,1.29065,1.28982,1.29046,745,10,0
2024-07-23 14:15:00,1.2904499999999999,1.2911299999999999,1.2904,1.29081,998,10,0
2024-07-23 14:30:00,1.29081,1.29086,1.28995,1.29005,1004,10,0
2024-07-23 14:45:00,1.29005,1.29142,1.29003,1.29116,978,10,0
2024-07-23 15:00:00,1.29115,1.29192,1.29115,1.29163,1448,10,0
2024-07-23 15:15:00,1.2916400000000001,1.29175,1.29135,1.29147,1162,10,0
2024-07-23 15:30:00,1.29145,1.29152,1.2907199999999999,1.29126,1092,10,0
2024-07-23 15:45:00,1.29125,1.29127,1.29035,1.29052,970,10,0
2024-07-23 16:00:00,1.29052,1.2913700000000001,1.29039,1.29117,1336,10,0
2024-07-23 16:15:00,1.29116,1.29166,1.29099,1.29114,1133,10,0
2024-07-23 16:30:00,1.29115,1.29135,1.29062,1.29111,1351,10,0
2024-07-23 16:45:00,1.29111,1.29125,1.29077,1.29118,1514,10,0
2024-07-23 17:00:00,1.29116,1.29161,1.29116,1.29143,1504,10,0
2024-07-23 17:15:00,1.29143,1.29154,1.2909,1.29141,1234,10,0
2024-07-23 17:30:00,1.29141,1.2917100000000001,1.29125,1.29154,1222,10,0
2024-07-23 17:45:00,1.29154,1.29157,1.29059,1.29073,1617,10,0
2024-07-23 18:00:00,1.29073,1.29132,1.29064,1.29122,1246,10,0
2024-07-23 18:15:00,1.29122,1.29147,1.291,1.29105,838,10,0
2024-07-23 18:30:00,1.2910599999999999,1.29165,1.2910599999999999,1.29153,802,10,0
2024-07-23 18:45:00,1.29151,1.29158,1.2910300000000001,1.29134,1055,10,0
2024-07-23 19:00:00,1.29135,1.29144,1.29093,1.29144,605,10,0
2024-07-23 19:15:00,1.29143,1.2916400000000001,1.29093,1.29104,646,10,0
2024-07-23 19:30:00,1.29104,1.29127,1.29077,1.2911000000000001,1036,10,0
2024-07-23 19:45:00,1.2911000000000001,1.2912,1.2907899999999999,1.29096,910,10,0
2024-07-23 20:00:00,1.29095,1.29127,1.29083,1.29093,1131,10,0
2024-07-23 20:15:00,1.29094,1.29116,1.29073,1.29073,834,10,0
2024-07-23 20:30:00,1.29073,1.2907899999999999,1.29035,1.29043,558,10,0
2024-07-23 20:45:00,1.29043,1.2908,1.29036,1.29066,925,10,0
2024-07-23 21:00:00,1.29066,1.29084,1.2904900000000001,1.29057,584,10,0
2024-07-23 21:15:00,1.29057,1.2907,1.29036,1.29057,642,10,0
2024-07-23 21:30:00,1.29056,1.29058,1.29034,1.29035,396,10,0
2024-07-23 21:45:00,1.29035,1.29054,1.2902,1.29034,584,10,0
2024-07-23 22:00:00,1.29034,1.29034,1.29012,1.2902,542,10,0
2024-07-23 22:15:00,1.29019,1.29021,1.2901099999999999,1.2901500000000001,326,10,0
2024-07-23 22:30:00,1.29016,1.29028,1.28998,1.29026,465,10,0
2024-07-23 22:45:00,1.29027,1.29035,1.29007,1.29028,487,10,0
2024-07-23 23:00:00,1.29029,1.29057,1.29025,1.29046,564,10,0
2024-07-23 23:15:00,1.29046,1.29066,1.29046,1.29062,241,10,0
2024-07-23 23:30:00,1.29062,1.29066,1.29053,1.29065,160,10,0
2024-07-23 23:45:00,1.29065,1.2907,1.29053,1.29068,275,10,0
2024-07-24 00:00:00,1.29058,1.29058,1.29035,1.29053,88,58,0
2024-07-24 00:15:00,1.29053,1.2908,1.2904900000000001,1.29068,96,10,0
2024-07-24 00:30:00,1.29071,1.29082,1.2906,1.29071,82,14,0
2024-07-24 00:45:00,1.29071,1.29077,1.2907,1.29071,54,17,0
2024-07-24 01:00:00,1.2908,1.29081,1.29037,1.2904200000000001,416,10,0
2024-07-24 01:15:00,1.2904200000000001,1.29047,1.29036,1.29047,201,10,0
2024-07-24 01:30:00,1.29047,1.29048,1.29037,1.2904200000000001,163,10,0
2024-07-24 01:45:00,1.2904200000000001,1.29044,1.29037,1.29037,112,10,0
2024-07-24 02:00:00,1.29038,1.29039,1.29012,1.29024,259,10,0
2024-07-24 02:15:00,1.29023,1.29027,1.29012,1.29014,187,10,0
2024-07-24 02:30:00,1.29014,1.29024,1.2901099999999999,1.29023,153,10,0
2024-07-24 02:45:00,1.29023,1.29025,1.28994,1.29005,391,10,0
2024-07-24 03:00:00,1.29004,1.29012,1.2898399999999999,1.28986,606,10,0
2024-07-24 03:15:00,1.28987,1.28996,1.28962,1.28985,946,10,0
2024-07-24 03:30:00,1.2898399999999999,1.28985,1.28951,1.28972,688,10,0
2024-07-24 03:45:00,1.28972,1.28975,1.28955,1.28965,673,10,0
2024-07-24 04:00:00,1.28966,1.28995,1.28956,1.28964,807,10,0
2024-07-24 04:15:00,1.28965,1.28973,1.28938,1.28945,1065,10,0
2024-07-24 04:30:00,1.28945,1.28967,1.28941,1.2896,576,10,0
2024-07-24 04:45:00,1.2896,1.28987,1.28944,1.28953,477,10,0
2024-07-24 05:00:00,1.28953,1.28953,1.2892700000000001,1.28932,332,10,0
2024-07-24 05:15:00,1.28933,1.28935,1.28903,1.28904,342,10,0
2024-07-24 05:30:00,1.28904,1.28917,1.28882,1.28885,332,10,0
2024-07-24 05:45:00,1.28884,1.28904,1.28876,1.28892,403,10,0
2024-07-24 06:00:00,1.28891,1.28904,1.28882,1.28892,568,10,0
2024-07-24 06:15:00,1.28892,1.289,1.2886199999999999,1.28887,635,10,0
2024-07-24 06:30:00,1.28887,1.28903,1.28876,1.28891,449,10,0
2024-07-24 06:45:00,1.28891,1.2889599999999999,1.28883,1.2888600000000001,482,10,0
2024-07-24 07:00:00,1.2888600000000001,1.2889599999999999,1.28874,1.28892,511,10,0
2024-07-24 07:15:00,1.28892,1.28894,1.2883499999999999,1.28867,531,10,0
2024-07-24 07:30:00,1.28867,1.28876,1.28846,1.2885900000000001,444,10,0
2024-07-24 07:45:00,1.2885900000000001,1.28883,1.28858,1.28868,385,10,0
2024-07-24 08:00:00,1.28873,1.28914,1.2887,1.28887,544,10,0
2024-07-24 08:15:00,1.28887,1.2892000000000001,1.28885,1.28918,681,10,0
2024-07-24 08:30:00,1.28918,1.28944,1.28906,1.28938,733,10,0
2024-07-24 08:45:00,1.28937,1.28949,1.28926,1.28948,499,10,0
2024-07-24 09:00:00,1.28944,1.28948,1.28903,1.28917,1086,10,0
2024-07-24 09:15:00,1.28917,1.28921,1.28845,1.2885,1113,10,0
2024-07-24 09:30:00,1.28849,1.2885,1.28823,1.2883499999999999,840,10,0
2024-07-24 09:45:00,1.28836,1.28865,1.28817,1.2886199999999999,904,10,0
2024-07-24 10:00:00,1.28861,1.2898399999999999,1.28856,1.28965,1214,10,0
2024-07-24 10:15:00,1.28967,1.29012,1.28934,1.28942,1812,10,0
2024-07-24 10:30:00,1.28935,1.28935,1.28857,1.28926,1481,10,0
2024-07-24 10:45:00,1.2892700000000001,1.28958,1.28846,1.28863,1142,10,0
2024-07-24 11:00:00,1.28864,1.28884,1.28796,1.28843,1208,10,0
2024-07-24 11:15:00,1.28845,1.28849,1.28769,1.28816,1285,10,0
2024-07-24 11:30:00,1.28822,1.2895400000000001,1.28822,1.28924,1495,10,0
2024-07-24 11:45:00,1.28924,1.28997,1.2889599999999999,1.28962,1205,10,0
2024-07-24 12:00:00,1.28962,1.28986,1.28941,1.28945,860,10,0
2024-07-24 12:15:00,1.28944,1.28952,1.28881,1.2891599999999999,776,10,0
2024-07-24 12:30:00,1.28917,1.28966,1.2889599999999999,1.28934,1131,10,0
2024-07-24 12:45:00,1.28934,1.29089,1.28934,1.29089,1404,10,0
2024-07-24 13:00:00,1.29089,1.29095,1.29025,1.29032,755,10,0
2024-07-24 13:15:00,1.29032,1.29055,1.29002,1.29053,868,10,0
2024-07-24 13:30:00,1.29053,1.2908,1.29037,1.29062,763,10,0
2024-07-24 13:45:00,1.29062,1.29088,1.29047,1.29065,748,10,0
2024-07-24 14:00:00,1.29065,1.29067,1.28995,1.29064,850,10,0
2024-07-24 14:15:00,1.29063,1.29075,1.29048,1.29068,720,10,0
2024-07-24 14:30:00,1.29068,1.29115,1.29054,1.2911000000000001,921,10,0
2024-07-24 14:45:00,1.2911000000000001,1.29195,1.29108,1.29181,1619,10,0
2024-07-24 15:00:00,1.29181,1.29203,1.29168,1.29178,1281,10,0
2024-07-24 15:15:00,1.29176,1.29203,1.29146,1.29161,1298,10,0
2024-07-24 15:30:00,1.29162,1.29192,1.29145,1.29162,1043,10,0
2024-07-24 15:45:00,1.29162,1.29294,1.29155,1.29276,1380,10,0
2024-07-24 16:00:00,1.29277,1.29318,1.2923499999999999,1.29241,1202,10,0
2024-07-24 16:15:00,1.2924,1.29251,1.29199,1.29238,1056,10,0
2024-07-24 16:30:00,1.29238,1.29371,1.29229,1.29365,1816,10,0
2024-07-24 16:45:00,1.29365,1.29365,1.29214,1.29238,2391,10,0
2024-07-24 17:00:00,1.29237,1.29325,1.29233,1.29284,1989,10,0
2024-07-24 17:15:00,1.29283,1.29298,1.29237,1.29276,1762,10,0
2024-07-24 17:30:00,1.29277,1.29298,1.29175,1.29175,1718,10,0
2024-07-24 17:45:00,1.29175,1.29188,1.29141,1.29176,1947,10,0
2024-07-24 18:00:00,1.29177,1.29212,1.2917100000000001,1.2919100000000001,1362,10,0
2024-07-24 18:15:00,1.2919100000000001,1.2923,1.2917100000000001,1.2921,1174,10,0
2024-07-24 18:30:00,1.2921,1.29269,1.2921,1.29263,1113,10,0
2024-07-24 18:45:00,1.2926199999999999,1.29266,1.29215,1.29223,886,10,0
2024-07-24 19:00:00,1.29223,1.29238,1.29184,1.29217,735,10,0
2024-07-24 19:15:00,1.29217,1.2927,1.29211,1.2923499999999999,799,10,0
2024-07-24 19:30:00,1.2923499999999999,1.29256,1.29218,1.29241,793,10,0
2024-07-24 19:45:00,1.29241,1.2926,1.2923200000000001,1.29257,743,10,0
2024-07-24 20:00:00,1.29257,1.29269,1.29237,1.29246,971,10,0
2024-07-24 20:15:00,1.29247,1.29269,1.29233,1.29233,931,10,0
2024-07-24 20:30:00,1.29234,1.29261,1.29224,1.2923200000000001,607,10,0
2024-07-24 20:45:00,1.2923200000000001,1.29233,1.2917399999999999,1.29175,773,10,0
2024-07-24 21:00:00,1.29176,1.29176,1.2907899999999999,1.29108,1544,10,0
2024-07-24 21:15:00,1.29108,1.29108,1.29051,1.29063,1087,10,0
2024-07-24 21:30:00,1.29063,1.29082,1.29005,1.29005,909,10,0
2024-07-24 21:45:00,1.29005,1.2905,1.29002,1.29038,1034,10,0
2024-07-24 22:00:00,1.29039,1.2904900000000001,1.28991,1.28998,1066,10,0
2024-07-24 22:15:00,1.28998,1.29064,1.28995,1.29055,660,10,0
2024-07-24 22:30:00,1.29055,1.29092,1.2904200000000001,1.29075,754,10,0
2024-07-24 22:45:00,1.29075,1.29075,1.29022,1.29025,950,10,0
2024-07-24 23:00:00,1.29025,1.29043,1.29021,1.29032,195,10,0
2024-07-24 23:15:00,1.29032,1.29057,1.29031,1.29041,137,10,0
2024-07-24 23:30:00,1.2904200000000001,1.29053,1.29034,1.29052,128,10,0
2024-07-24 23:45:00,1.29052,1.29068,1.29052,1.29058,175,10,0
2024-07-25 00:00:00,1.29046,1.2906,1.2901500000000001,1.29019,23,54,0
2024-07-25 00:15:00,1.2902,1.2907199999999999,1.29013,1.29037,190,25,0
2024-07-25 00:30:00,1.29037,1.29102,1.2903,1.2904900000000001,1079,10,0
2024-07-25 00:45:00,1.29048,1.29092,1.29037,1.2907,659,10,0
2024-07-25 01:00:00,1.29091,1.29091,1.2904900000000001,1.29064,139,10,0
2024-07-25 01:15:00,1.29064,1.29067,1.29054,1.29054,266,10,0
2024-07-25 01:30:00,1.29054,1.29054,1.29026,1.29036,243,10,0
2024-07-25 01:45:00,1.29036,1.29038,1.29016,1.2901799999999999,237,10,0
2024-07-25 02:00:00,1.29019,1.29025,1.28991,1.2901500000000001,313,10,0
2024-07-25 02:15:00,1.2901500000000001,1.29028,1.29006,1.29016,298,10,0
2024-07-25 02:30:00,1.29016,1.2902,1.2899,1.2899,461,10,0
2024-07-25 02:45:00,1.2899,1.29005,1.28965,1.28973,569,10,0
2024-07-25 03:00:00,1.28973,1.28977,1.2893,1.28939,828,10,0
2024-07-25 03:15:00,1.28936,1.28961,1.28928,1.28932,735,10,0
2024-07-25 03:30:00,1.28933,1.2895699999999999,1.28917,1.28945,1152,10,0
2024-07-25 03:45:00,1.28946,1.2898399999999999,1.2894,1.2895400000000001,883,10,0
2024-07-25 04:00:00,1.2895400000000001,1.28979,1.28946,1.28977,528,10,0
2024-07-25 04:15:00,1.28977,1.2898100000000001,1.28938,1.28942,1113,10,0
2024-07-25 04:30:00,1.28943,1.28968,1.28934,1.28956,1059,10,0
2024-07-25 04:45:00,1.2895699999999999,1.28958,1.28881,1.28891,848,10,0
2024-07-25 05:00:00,1.28891,1.2891599999999999,1.28876,1.28905,679,10,0
2024-07-25 05:15:00,1.28905,1.2891599999999999,1.28885,1.28899,460,10,0
2024-07-25 05:30:00,1.28899,1.28913,1.28861,1.28868,537,10,0
2024-07-25 05:45:00,1.28869,1.289,1.28857,1.28888,596,10,0
2024-07-25 06:00:00,1.28887,1.2892299999999999,1.28885,1.28918,876,10,0
2024-07-25 06:15:00,1.28918,1.2894,1.28914,1.28937,532,10,0
2024-07-25 06:30:00,1.28938,1.28959,1.2893,1.28939,653,10,0
2024-07-25 06:45:00,1.28939,1.28939,1.28906,1.28925,452,10,0
2024-07-25 07:00:00,1.28925,1.2894,1.289,1.28912,389,10,0
2024-07-25 07:15:00,1.28912,1.2892000000000001,1.28901,1.28907,450,10,0
2024-07-25 07:30:00,1.28906,1.28911,1.2888600000000001,1.2889300000000001,421,10,0
2024-07-25 07:45:00,1.28892,1.28897,1.28857,1.28884,494,10,0
2024-07-25 08:00:00,1.28885,1.28907,1.28874,1.28887,636,10,0
2024-07-25 08:15:00,1.28888,1.28891,1.28876,1.28885,295,10,0
2024-07-25 08:30:00,1.28885,1.2893,1.28863,1.28918,613,10,0
2024-07-25 08:45:00,1.28919,1.2895699999999999,1.28898,1.2894999999999999,871,10,0
2024-07-25 09:00:00,1.28948,1.28951,1.28853,1.2886600000000001,1265,10,0
2024-07-25 09:15:00,1.2886600000000001,1.28919,1.28861,1.28878,1004,10,0
2024-07-25 09:30:00,1.28878,1.2889,1.28789,1.28809,991,10,0
2024-07-25 09:45:00,1.28809,1.28858,1.28795,1.28839,1066,10,0
2024-07-25 10:00:00,1.28839,1.28867,1.28741,1.28742,1513,10,0
2024-07-25 10:15:00,1.28742,1.28857,1.2873700000000001,1.28843,1956,10,0
2024-07-25 10:30:00,1.28842,1.28869,1.28792,1.28815,1667,10,0
2024-07-25 10:45:00,1.28815,1.28962,1.2879399999999999,1.28928,1916,10,0
2024-07-25 11:00:00,1.2892700000000001,1.2913000000000001,1.28924,1.29084,2047,10,0
2024-07-25 11:15:00,1.29085,1.29093,1.28894,1.28901,1569,10,0
2024-07-25 11:30:00,1.28901,1.28935,1.2885499999999999,1.28882,1564,10,0
